City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1053,Waynesboro,US,38.0685,-78.8895,32.0,47,1,5.66,clear sky
1054,Port-Gentil,GA,-0.7193,8.7815,80.31,82,70,9.98,broken clouds
1055,Mayo,US,38.8876,-76.5119,37.4,52,1,2.84,clear sky
1056,Yatou,CN,37.15,122.3833,44.06,52,0,4.29,clear sky
1057,Komsomolskiy,UZ,40.4272,71.7189,35.6,87,67,4.61,mist
1058,Itoman,JP,26.1247,127.6694,73.4,78,20,17.27,few clouds
1059,Brownsville,US,25.9018,-97.4975,66.2,68,90,10.36,overcast clouds
1060,Cozumel,MX,20.5083,-86.9458,77.0,65,75,11.5,broken clouds
1061,Krasna Lipa,CZ,50.4838,13.3575,30.99,81,49,11.01,scattered clouds
1062,Chimbarongo,CL,-34.7,-71.05,75.2,53,0,6.91,clear sky
1063,Ariquemes,BR,-9.9133,-63.0408,73.33,97,77,0.6,light rain
1064,Sfantu Gheorghe,RO,45.8667,25.7833,23.0,80,0,1.99,clear sky
1065,Tabon,PH,9.2388,117.9946,83.39,64,96,5.88,overcast clouds
1066,Rockport,US,28.0206,-97.0544,62.6,77,40,17.27,scattered clouds
1067,Yemelyanovo,RU,56.1681,92.6767,8.6,66,0,4.47,clear sky
1068,Afua,BR,-0.1567,-50.3867,75.85,91,100,3.78,overcast clouds
1069,Muroto,JP,33.2833,134.15,59.0,44,75,10.36,broken clouds
1070,Saint Anthony,US,45.0205,-93.218,53.6,71,1,6.91,clear sky
1071,Tucurui,BR,-3.7661,-49.6725,73.36,96,99,3.76,overcast clouds
1072,Vilyuysk,RU,63.7553,121.6247,-2.06,92,100,6.17,overcast clouds
1073,Buin,CL,-33.7333,-70.75,75.2,53,0,10.36,clear sky
1074,Fayaoue,NC,-20.65,166.5333,79.52,63,7,8.48,clear sky
1075,Bangui,CF,4.3612,18.555,75.2,73,75,4.61,broken clouds
1076,Mangaratiba,BR,-22.9597,-44.0406,73.4,94,75,3.44,broken clouds
1077,Nipawin,CA,53.3668,-104.0009,33.8,75,1,10.36,clear sky
1078,Ruteng,ID,-8.6136,120.4721,72.48,85,61,1.05,broken clouds
1079,Kiama,AU,-34.6833,150.8667,84.99,70,100,3.0,overcast clouds
1080,North Fort Myers,US,26.6673,-81.8801,61.0,59,1,13.8,clear sky
1081,Bratsk,RU,56.1325,101.6142,15.8,62,67,15.66,broken clouds
1082,Mazagao,BR,-0.115,-51.2894,78.8,94,40,6.91,scattered clouds
1083,Crotone,IT,39.0851,17.1178,44.01,81,98,0.96,overcast clouds
1084,Midleton,IE,51.9153,-8.1805,39.2,93,75,1.14,fog
1085,Qaqortoq,GL,60.7167,-46.0333,32.0,80,90,11.5,light snow
1086,Chirongui,YT,-12.9319,45.1483,78.8,83,75,9.22,moderate rain
1087,Christchurch,NZ,-43.5333,172.6333,64.99,39,59,12.66,broken clouds
1088,Xiaoshan,CN,30.1675,120.2588,51.01,93,75,4.47,mist
1089,La Libertad,EC,-2.2333,-80.9,78.4,74,93,2.71,overcast clouds
1090,Mao,ES,39.8885,4.2658,53.6,94,90,6.91,overcast clouds
1091,Savannah Bight,HN,16.45,-85.85,78.01,82,86,3.0,overcast clouds
1092,Selma,US,36.5708,-119.6121,62.6,54,90,3.44,overcast clouds
1093,San-Pedro,CI,4.7485,-6.6363,76.71,89,62,5.12,broken clouds
1094,Ketchikan,US,55.3422,-131.6461,42.8,81,90,2.37,overcast clouds
1095,Siwana,IN,25.6333,72.4167,70.92,68,0,8.52,clear sky
1096,Likasi,CD,-10.9814,26.7333,61.7,97,100,5.7,overcast clouds
1097,Kemi,FI,65.8596,24.8228,6.8,85,75,3.44,broken clouds
1098,Bhongir,IN,17.5108,78.8889,77.0,78,0,2.3,haze
1099,Berberati,CF,4.2612,15.7922,67.91,35,94,3.65,overcast clouds
1100,Assiniboia,CA,49.6334,-105.9845,37.4,70,29,10.36,scattered clouds
1101,Lexington Park,US,38.2668,-76.4538,33.8,64,1,0.58,clear sky
1102,Sosnovo-Ozerskoye,RU,52.5249,111.5418,22.42,94,61,14.99,broken clouds
1103,Angoram,PG,-4.0625,144.0661,80.08,82,100,2.06,overcast clouds
1104,Shelburne,CA,44.0787,-80.2041,12.0,73,25,2.64,scattered clouds
1105,Alta Floresta,BR,-9.8756,-56.0861,71.8,99,100,3.69,overcast clouds
1106,Kidal,ML,18.4411,1.4078,75.25,18,100,3.4,overcast clouds
1107,Shieli,KZ,44.1667,66.75,41.58,64,97,12.84,overcast clouds
1108,Sainte-Rose,GP,16.3324,-61.6979,75.2,88,75,6.91,broken clouds
1109,Mbekenyera,TZ,-10.0,38.9833,70.77,90,100,1.92,overcast clouds
1110,Palmer,US,42.1584,-72.3287,28.4,43,1,8.05,clear sky
1111,Kaabong,UG,3.4836,34.1492,69.46,44,18,9.86,few clouds
1112,Castlerea,IE,53.7667,-8.5,38.88,95,62,8.19,broken clouds
1113,Sidi Ali,DZ,36.0998,0.4206,50.86,97,22,7.83,few clouds
1114,Zhigalovo,RU,54.8097,105.1578,17.55,90,54,12.08,broken clouds
1115,Vallenar,CL,-28.5708,-70.7581,65.7,68,0,0.78,clear sky
1116,Nasturelu,RO,43.6667,25.4667,34.0,93,0,2.3,clear sky
1117,Kuching,MY,1.55,110.3333,80.6,83,40,2.59,light rain
1118,Karasjok,NO,69.4719,25.5112,8.6,85,20,6.91,few clouds
1119,Kuminskiy,RU,58.6667,66.5667,-1.3,93,85,5.03,overcast clouds
1120,Baghdad,IQ,33.3406,44.4009,53.6,54,0,8.05,clear sky
1121,Xuzhou,CN,34.1805,117.1571,51.13,45,96,6.76,overcast clouds
1122,Kolokani,ML,13.5728,-8.0339,77.29,18,29,8.37,scattered clouds
1123,Hsinchu,TW,24.8036,120.9686,64.99,83,30,8.01,scattered clouds
1124,Reading,GB,51.4562,-0.9711,34.0,86,90,2.3,overcast clouds
1125,Velikiy Ustyug,RU,60.7644,46.3106,5.88,94,100,8.93,light snow
1126,Kutum,SD,14.2,24.6667,56.1,26,0,6.85,clear sky
1127,Visby,SE,57.6409,18.296,32.0,59,75,19.57,broken clouds
1128,Nieuwpoort,BE,51.1244,2.7735,32.0,80,75,2.3,broken clouds
1129,Nefteyugansk,RU,61.0998,72.6035,6.8,92,40,8.95,light snow
1130,Clarence Town,AU,-32.5833,151.7833,89.01,51,100,5.75,overcast clouds
1131,Nha Trang,VN,12.25,109.1833,84.2,65,40,12.66,scattered clouds
1132,Caala,AO,-12.8525,15.5606,57.54,90,25,1.61,scattered clouds
1133,Boguchany,RU,58.3814,97.4531,16.14,93,92,9.8,overcast clouds
1134,Sosua,DO,19.7667,-70.5167,75.2,100,75,5.77,broken clouds
1135,Usinsk,RU,65.9939,57.5281,-23.6,87,92,7.14,overcast clouds
1136,Lasa,IT,46.6166,10.7002,34.0,93,0,4.61,clear sky
1137,Gambela,ET,8.25,34.5833,83.14,33,97,2.48,overcast clouds
1138,Dubinino,RU,55.6192,89.0911,17.28,93,92,7.2,overcast clouds
1139,Jiaojiang,CN,28.6803,121.4428,57.0,85,100,8.59,overcast clouds
1140,Panama City,PA,8.9936,-79.5197,80.6,83,90,4.61,overcast clouds
1141,Deming,US,32.2687,-107.7586,59.0,21,1,6.91,clear sky
1142,Pontianak,ID,-0.0333,109.3333,80.6,89,75,5.75,broken clouds
1143,Xai-Xai,MZ,-25.0519,33.6442,68.77,89,17,4.83,few clouds
1144,Aksu,CN,41.1231,80.2644,46.8,52,28,3.4,scattered clouds
1145,Ust-Koksa,RU,50.2696,85.6108,24.82,87,7,2.06,clear sky
1146,Barkhan,PK,29.8977,69.5256,61.27,24,0,5.08,clear sky
1147,San Salvador El Seco,MX,19.1333,-97.65,55.09,65,84,4.65,broken clouds
1148,Kapoeta,SS,4.7717,33.5903,85.62,28,72,15.61,broken clouds
1149,Bernalillo,US,35.05,-106.6673,59.0,17,75,4.61,broken clouds
1150,Granville,AU,-33.8333,151.0167,89.6,37,0,16.11,light rain
1151,Yoichi,JP,43.2039,140.7703,35.01,64,75,16.11,light snow
1152,Chornobay,UA,49.6708,32.3239,29.37,96,81,13.51,broken clouds
1153,Anloga,GH,5.7947,0.8973,82.4,83,20,10.36,few clouds
1154,Mahanoro,MG,-19.9,48.8,74.05,89,25,9.06,scattered clouds
1155,Kavaratti,IN,10.5669,72.642,82.47,68,42,7.02,scattered clouds
1156,Qingdao,CN,36.0986,120.3719,48.2,43,0,4.47,clear sky
1157,Aldan,RU,58.6031,125.3894,16.93,94,48,10.31,scattered clouds
1158,Pinhao,BR,-25.6956,-51.6597,61.05,97,43,3.22,scattered clouds
1159,Miri,MY,4.4148,114.0089,78.8,94,40,4.61,light rain
1160,Ruwi,OM,23.5996,58.5507,69.8,56,20,3.44,few clouds
1161,Samarai,PG,-10.6167,150.6667,80.46,76,98,4.38,overcast clouds
1162,Campbell River,CA,50.0163,-125.2446,42.01,70,75,11.5,broken clouds
1163,Srivardhan,IN,18.0333,73.0167,79.52,36,0,6.26,clear sky
1164,Praia,CV,14.9215,-23.5087,66.2,77,40,23.02,scattered clouds
1165,Hailey,US,43.5196,-114.3153,35.6,64,40,6.91,scattered clouds
1166,Pingliang,CN,35.5392,106.6861,44.87,62,89,4.32,overcast clouds
1167,Padampur,IN,29.6833,73.6167,67.82,45,0,11.12,clear sky
1168,Isiolo,KE,0.3546,37.5822,67.1,58,96,5.39,overcast clouds
1169,Barahona,DO,18.2085,-71.1008,74.05,79,5,2.51,clear sky
1170,Aguada De Pasajeros,CU,22.385,-80.8508,71.6,73,2,8.05,moderate rain
1171,Guapimirim,BR,-22.5372,-42.9819,78.01,88,75,2.3,light rain
1172,Trofors,NO,65.5333,13.4063,32.0,93,90,11.5,overcast clouds
1173,Ouro Preto Do Oeste,BR,-10.7481,-62.2158,74.16,95,0,0.29,clear sky
1174,Paita,PE,-5.0892,-81.1144,76.19,75,99,6.89,overcast clouds
1175,Cheney,US,47.4874,-117.5758,39.2,60,75,6.91,broken clouds
1176,Estelle,US,29.8458,-90.1067,55.99,62,1,3.98,clear sky
1177,Evansville,US,37.9748,-87.5558,46.0,53,1,6.02,clear sky
1178,Havoysund,NO,70.9963,24.6622,23.0,63,20,3.44,few clouds
1179,Binga,ZW,-17.6203,27.3414,67.28,79,52,1.48,broken clouds
1180,Harnosand,SE,62.6323,17.9379,24.01,63,0,8.05,clear sky
1181,Gizo,SB,-8.103,156.8419,84.58,68,98,4.27,light rain
1182,Jiangyou,CN,31.7667,104.7167,56.57,71,88,1.72,overcast clouds
1183,Aviles,ES,43.5547,-5.9248,48.99,93,90,2.3,overcast clouds
1184,Pune,IN,18.5196,73.8553,79.02,16,0,2.15,clear sky
1185,Pitimbu,BR,-7.4706,-34.8086,78.8,89,20,3.44,few clouds
1186,Green Valley,US,31.8543,-110.9937,78.8,8,1,4.61,clear sky
1187,Oga,IT,46.4631,10.347,36.0,79,75,5.75,broken clouds
1188,Ouesso,CG,1.6136,16.0517,75.85,71,100,1.83,overcast clouds
1189,Nantucket,US,41.2835,-70.0995,21.2,79,1,2.8,clear sky
1190,Kodala,IN,19.6333,84.95,82.11,42,0,3.27,clear sky
1191,Konstantinovsk,RU,47.5828,41.0922,30.24,90,0,14.5,clear sky
1192,Agboville,CI,5.928,-4.2132,75.79,96,100,3.42,overcast clouds
1193,Vaitape,PF,-16.5167,-151.75,82.36,78,100,17.69,light rain
1194,Nigde,TR,37.8333,34.75,29.98,98,97,3.53,overcast clouds
1195,Lowestoft,GB,52.4752,1.7516,36.0,84,76,1.01,broken clouds
1196,Newburn,GB,54.9876,-1.7442,42.01,87,75,5.75,broken clouds
1197,Enumclaw,US,47.2043,-121.9915,42.01,84,72,4.74,broken clouds
1198,Ulladulla,AU,-35.35,150.4667,82.99,57,75,4.61,light rain
1199,Half Moon Bay,US,37.4636,-122.4286,51.01,81,20,8.05,haze
1200,Nova Olimpia,BR,-14.7972,-57.2881,72.52,95,100,3.22,overcast clouds
1201,Wyndham,US,37.6985,-77.6125,35.01,59,1,2.06,clear sky
1202,Tecoanapa,MX,16.5167,-98.75,76.21,82,2,3.87,clear sky
1203,Mulchen,CL,-37.7167,-72.2333,63.77,67,98,8.55,overcast clouds
1204,Skibotn,NO,69.3913,20.2679,24.8,74,40,11.5,scattered clouds
1205,Lima,PE,-12.0432,-77.0282,75.2,78,0,10.36,clear sky
1206,Yaan,NG,7.3833,8.5667,78.57,79,55,8.14,broken clouds
1207,Jibuti,DJ,11.5,42.5,73.4,56,1,3.44,haze
1208,Ilebo,CD,-4.3167,20.5833,68.45,94,100,0.49,overcast clouds
1209,Jiquilisco,SV,13.3167,-88.5833,77.0,88,0,4.61,clear sky
1210,Oktyabrskiy,RU,54.4815,53.471,18.12,95,100,18.7,light snow
1211,Grand Gaube,MU,-20.0064,57.6608,77.0,87,79,3.0,broken clouds
1212,Igarka,RU,67.4667,86.5833,-16.76,88,88,4.16,overcast clouds
1213,Srandakan,ID,-7.9386,110.2506,83.91,66,99,4.59,overcast clouds
1214,Miles City,US,46.4083,-105.8406,44.6,45,1,6.91,clear sky
1215,Seymchan,RU,62.8833,152.4333,-8.59,83,100,4.25,overcast clouds
1216,Seminole,US,28.7086,-81.2081,53.01,58,1,5.75,clear sky
1217,Jumla,NP,29.2747,82.1838,52.23,44,74,5.01,broken clouds
1218,Inyonga,TZ,-6.7167,32.0667,64.08,94,100,7.58,light rain
1219,Dire Dawa,ET,9.5931,41.8661,58.03,35,51,4.07,broken clouds
1220,Tsumeb,NA,-19.2333,17.7167,64.4,82,68,3.44,broken clouds
1221,Isla Vista,US,34.4133,-119.861,55.99,82,75,5.75,broken clouds
1222,Sokoto,NG,13.0609,5.239,76.62,16,0,11.34,clear sky
1223,Moerai,PF,-22.4333,-151.3333,78.26,83,80,22.32,moderate rain
1224,Gwadar,PK,25.1216,62.3254,70.7,68,0,7.67,clear sky
1225,Sorong,ID,-0.8833,131.25,82.24,76,78,5.5,broken clouds
1226,Kibala,TD,9.1104,18.3463,77.0,31,0,3.96,clear sky
1227,Calbuco,CL,-41.768,-73.1273,55.4,94,40,1.14,scattered clouds
1228,Auchel,FR,50.5034,2.4735,36.0,93,3,3.8,clear sky
1229,Hereford,GB,52.0568,-2.7148,34.0,92,1,2.33,clear sky
1230,Uaua,BR,-9.8414,-39.4817,74.46,63,0,3.65,clear sky
1231,Dzemul,MX,21.2,-89.3,73.99,64,1,4.61,clear sky
1232,Khromtau,KZ,50.2503,58.4347,3.11,92,32,13.33,scattered clouds
1233,Mahina,PF,-17.5065,-149.489,84.2,74,75,6.91,broken clouds
1234,Hassleholm,SE,56.1591,13.7664,26.6,59,0,4.61,clear sky
1235,Semnan,IR,35.5729,53.3971,44.47,55,15,2.33,few clouds
1236,Shebunino,RU,46.4339,141.8603,26.38,89,100,11.59,overcast clouds
1237,Tupik,RU,54.4253,119.9327,23.92,92,89,8.34,overcast clouds
1238,Telma,RU,52.6983,103.7097,19.4,73,40,6.71,scattered clouds
1239,San Antero,CO,9.3741,-75.7589,80.19,83,72,17.13,broken clouds
1240,Multan,PK,30.1956,71.4753,64.4,82,2,10.13,smoke
1241,Sao Bernardo,BR,-3.3614,-42.4178,73.47,96,29,4.0,scattered clouds
1242,Kharp,RU,66.8014,65.8081,-19.39,86,99,1.77,overcast clouds
1243,Ocampo,MX,21.65,-101.5,55.44,35,52,4.83,broken clouds
1244,Hilton Head Island,US,32.2163,-80.7526,50.0,34,1,5.75,clear sky
1245,Gomel,BY,52.4345,30.9754,28.4,93,75,11.18,light snow
1246,Tahoua,NE,14.8888,5.2692,78.55,15,98,12.08,overcast clouds
1247,Lar,IN,26.2039,83.9717,73.8,24,5,10.16,clear sky
1248,Emmett,US,43.8735,-116.4993,50.0,40,90,11.5,overcast clouds
1249,Kropotkin,RU,45.4375,40.5756,29.16,90,4,9.84,clear sky
1250,Andijon,UZ,40.7821,72.3442,37.4,93,72,6.71,mist
1251,Conceicao Do Mato Dentro,BR,-19.0372,-43.425,67.26,91,99,3.24,overcast clouds
1252,Marshfield,US,44.6689,-90.1718,39.0,70,20,11.5,few clouds
1253,San Francisco,US,37.7749,-122.4194,53.6,66,20,14.97,few clouds
1254,Itarantim,BR,-15.6597,-40.0656,69.6,92,66,1.79,broken clouds
1255,Fredericksburg,US,38.3032,-77.4605,33.01,59,1,2.98,clear sky
1256,Fort Saint James,CA,54.4333,-124.25,27.21,96,96,2.08,overcast clouds
1257,Labrea,BR,-7.2586,-64.7981,75.81,88,55,1.07,broken clouds
1258,Bafra,TR,41.5678,35.9069,33.8,93,75,1.14,broken clouds
1259,Ladyzhyn,UA,48.685,29.2368,32.0,73,1,11.27,clear sky
1260,Ibra,OM,22.6906,58.5334,65.71,53,0,1.5,clear sky
1261,Daura,NG,11.5538,11.4085,71.2,18,0,9.48,clear sky
1262,Harkany,HU,45.85,18.2367,23.0,86,0,3.44,clear sky
1263,Ondangwa,NA,-17.9167,15.95,77.0,50,52,6.91,broken clouds
1264,Bundaberg,AU,-24.85,152.35,86.0,51,40,12.66,scattered clouds
1265,Shagamu,NG,6.8432,3.6478,78.67,88,89,3.76,overcast clouds
1266,Kalabo,ZM,-14.97,22.6814,64.74,88,92,2.44,overcast clouds
1267,Uglegorsk,RU,49.0833,142.0333,21.0,87,37,8.55,scattered clouds
1268,Albion,US,42.2431,-84.753,32.0,43,1,3.44,clear sky
1269,Sredniy Ikorets,RU,51.0675,39.7584,30.25,98,100,15.66,light snow
1270,Provost,CA,52.3501,-110.2683,33.8,100,100,8.05,overcast clouds
1271,Amalapuram,IN,16.5833,82.0167,80.6,83,20,3.24,mist
1272,Kochkurovo,RU,54.0358,45.4184,18.46,96,69,14.7,broken clouds
1273,Basco,PH,20.4487,121.9702,76.3,83,23,17.07,few clouds
1274,Yinchuan,CN,38.4681,106.2731,49.15,50,6,1.23,clear sky
1275,Tulun,RU,54.5611,100.5792,16.79,91,26,6.55,scattered clouds
1276,Kerema,PG,-7.9631,145.7785,82.26,64,99,3.56,overcast clouds
1277,Newport,GB,51.5877,-2.9984,34.0,88,0,2.48,clear sky
1278,Shahreza,IR,32.0339,51.8794,42.42,57,0,3.8,clear sky
1279,Agadir,MA,30.4202,-9.5982,51.8,100,40,3.44,scattered clouds
1280,Novopskov,UA,49.5464,39.0899,30.33,92,96,16.93,overcast clouds
1281,Soyo,AO,-6.1349,12.3689,78.62,89,100,3.83,overcast clouds
1282,Kabale,UG,-1.2486,29.9899,56.44,87,100,2.75,overcast clouds
1283,Sosva,RU,59.1766,61.8558,-8.14,91,89,2.62,overcast clouds
1284,Belyy,RU,55.8402,32.9419,17.83,95,93,11.14,overcast clouds
1285,Mitzic,GA,0.7821,11.549,68.5,96,100,3.06,overcast clouds
1286,Fremont,US,37.5483,-121.9886,55.4,62,1,9.22,clear sky
1287,Kralendijk,BQ,12.15,-68.2667,78.8,83,75,14.97,broken clouds
1288,Chiredzi,ZW,-21.05,31.6667,67.21,95,0,2.71,clear sky
1289,Otradnoye,RU,59.7775,30.8181,21.2,73,90,13.42,light snow
1290,Kijang,KR,35.2442,129.2139,51.8,46,20,5.75,few clouds
1291,Quelimane,MZ,-17.8786,36.8883,71.85,93,88,3.8,overcast clouds
1292,Contamana,PE,-7.3333,-75.0167,72.93,97,98,2.75,overcast clouds
1293,Ito,JP,34.9667,139.0833,48.2,93,75,16.11,broken clouds
1294,Abadiania,BR,-16.2042,-48.7069,66.2,100,75,2.3,broken clouds
1295,Miandrivazo,MG,-19.5167,45.4667,72.99,88,0,2.01,clear sky
1296,Casas Grandes,MX,30.3667,-107.95,59.0,32,41,1.01,scattered clouds
1297,Tingi,TZ,-11.3,35.0333,64.13,98,100,3.94,moderate rain
1298,San Martin,AR,-33.081,-68.4681,84.2,39,40,3.44,scattered clouds
1299,Fuerte Olimpo,PY,-21.0415,-57.8738,73.9,72,0,3.98,clear sky
1300,Dunda,TZ,-8.1167,34.25,63.82,93,100,0.6,overcast clouds
1301,Sola,VU,-13.8833,167.55,81.57,75,100,3.6,overcast clouds
1302,Omboue,GA,-1.5746,9.2618,76.89,88,73,3.29,broken clouds
1303,Lere,NG,10.387,8.5726,67.3,23,68,3.78,broken clouds
1304,Natal,BR,-5.795,-35.2094,78.8,89,40,3.44,scattered clouds
1305,Kita,ML,13.0349,-9.4895,77.68,18,23,5.7,few clouds
1306,Soe,ID,-9.8607,124.284,77.86,80,49,3.42,scattered clouds
1307,Chernogolovka,RU,56.0,38.3667,21.2,79,0,6.71,clear sky
1308,San Jose,US,37.3394,-121.895,55.99,62,20,14.97,few clouds
1309,Krasnyy Chikoy,RU,50.3643,108.7512,31.23,91,6,3.06,clear sky
1310,Kamina,CD,-8.7386,24.9906,62.44,97,100,4.29,overcast clouds
1311,Lahij,YE,13.1667,44.5833,68.16,50,0,3.06,clear sky
1312,Santa Luzia,BR,-19.7697,-43.8514,71.6,83,0,5.75,clear sky
1313,Karatuzskoye,RU,53.6072,92.8667,26.65,96,67,3.13,broken clouds
1314,Aksarka,RU,66.5606,67.7975,-24.36,86,100,11.54,overcast clouds
1315,Kemin,KG,42.7846,75.6892,35.38,82,70,1.36,broken clouds
1316,Borba,BR,-4.3878,-59.5939,75.15,94,99,1.68,overcast clouds
1317,Alpena,US,45.0617,-83.4327,25.0,79,1,8.05,clear sky
1318,Muana,BR,-1.5283,-49.2167,74.01,95,100,2.51,overcast clouds
1319,Sarangani,PH,5.4033,125.4636,82.54,70,97,9.95,overcast clouds
1320,Kalach-Na-Donu,RU,48.691,43.5264,28.4,80,75,26.84,broken clouds
1321,Banamba,ML,13.55,-7.45,77.45,18,68,9.51,broken clouds
1322,Milpitas,US,37.4283,-121.9066,55.99,62,20,14.97,few clouds
1323,Weston,US,26.1004,-80.3998,62.6,67,90,16.11,overcast clouds
1324,Panshi,CN,42.9422,126.0561,35.06,68,36,5.95,scattered clouds
1325,Sharan,RU,54.8167,54.0,15.85,95,100,16.96,overcast clouds
1326,Kalcheva,UA,45.7374,28.8141,31.89,93,0,8.08,clear sky
1327,Madaoua,NE,14.073,5.96,73.67,17,6,8.61,clear sky
1328,Uvalde,US,29.3669,-99.767,62.6,51,90,5.75,overcast clouds
1329,Meybod,IR,32.2501,54.0166,42.8,36,0,2.3,clear sky
1330,Saraland,US,30.8207,-88.0706,48.2,40,1,4.61,clear sky
1331,Cusset,FR,46.13,3.4596,42.8,93,90,3.44,overcast clouds
1332,Santa Maria,BR,-29.6842,-53.8069,60.8,100,0,1.14,clear sky
1333,Pasni,PK,25.2631,63.471,73.76,45,0,3.2,clear sky
1334,Parainen,FI,60.3067,22.301,23.0,79,0,6.91,clear sky
1335,Vinh,VN,18.6667,105.6667,72.86,82,97,3.31,overcast clouds
1336,Burns Lake,CA,54.2331,-125.7533,32.0,69,100,1.14,overcast clouds
1337,Shubarshi,KZ,48.5872,57.1869,10.35,94,23,9.08,few clouds
1338,Longfeng,CN,46.55,125.1167,31.98,87,85,13.89,overcast clouds
1339,Bambanglipuro,ID,-7.95,110.2833,83.71,67,93,4.63,overcast clouds
1340,Mahajanga,MG,-15.7167,46.3167,77.0,94,20,4.61,light rain
1341,Watrous,CA,51.6668,-105.4679,30.2,80,50,4.61,scattered clouds
1342,Thessalon,CA,46.2501,-83.5666,26.6,80,90,10.36,overcast clouds
1343,Kyshtovka,RU,56.555,76.6271,32.22,98,100,22.39,snow
1344,Eureka,US,40.8021,-124.1637,48.99,74,100,5.01,overcast clouds
1345,Nemuro,JP,43.3236,145.575,32.0,55,40,13.8,scattered clouds
1346,Parkes,AU,-33.1333,148.1833,81.55,35,100,9.46,overcast clouds
1347,Skala,PL,50.2305,19.8536,32.0,80,75,8.05,light snow
1348,Road Town,VG,18.4167,-64.6167,78.01,91,0,14.41,clear sky
1349,Bulungu,CD,-4.55,18.6,69.57,85,100,1.07,overcast clouds
1350,Uren,RU,57.4552,45.7852,17.69,97,100,9.35,overcast clouds
1351,Ryotsu,JP,38.0833,138.4333,41.0,60,75,4.61,broken clouds
1352,Vytegra,RU,61.0064,36.4481,7.57,93,100,9.6,overcast clouds
1353,Enshi,CN,30.3,109.4833,49.59,74,98,2.39,overcast clouds
1354,Okotoks,CA,50.7289,-113.9828,35.01,56,5,9.44,clear sky
1355,Buenos Aires,AR,-34.6132,-58.3772,77.0,69,0,5.75,clear sky
1356,Ontario,US,34.0633,-117.6509,57.2,71,90,13.8,overcast clouds
1357,Exu,BR,-7.5119,-39.7242,77.0,78,0,5.88,clear sky
1358,Semenyih,MY,2.9516,101.843,89.01,69,20,2.3,few clouds
1359,Terrasini,IT,38.146,13.0844,52.0,81,0,2.3,clear sky
1360,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,76.55,58,0,4.23,clear sky
1361,Maltahohe,NA,-24.8333,16.9833,64.65,29,0,2.66,clear sky
1362,Damaturu,NG,11.747,11.9608,71.49,20,66,8.16,broken clouds
1363,Tapah,MY,4.2004,101.2598,82.4,61,20,6.91,few clouds
1364,Termoli,IT,41.9888,14.9895,42.01,86,50,5.48,light rain
1365,Solnechnyy,RU,50.7214,136.6319,18.45,89,16,4.81,few clouds
1366,Mwene-Ditu,CD,-7.0,23.45,63.55,99,100,5.61,light rain
1367,Viransehir,TR,37.2353,39.7631,42.26,73,0,4.79,clear sky
1368,Lensk,RU,60.7253,114.9278,20.07,95,100,9.73,light snow
1369,Kroya,ID,-7.6331,109.2461,83.03,70,97,2.44,overcast clouds
1370,Baringo,KE,0.4667,35.9667,70.43,52,57,5.19,broken clouds
1371,Muli,MV,2.9167,73.5667,82.56,73,2,7.7,clear sky
1372,Kungurtug,RU,50.5994,97.5228,22.62,85,0,1.52,clear sky
1373,Pombas,CV,17.1503,-25.0201,69.8,64,40,35.68,scattered clouds
1374,Tomatlan,MX,19.9333,-105.25,67.41,90,0,0.74,clear sky
1375,Rabo De Peixe,PT,37.8,-25.5833,60.8,88,40,6.91,scattered clouds
1376,Birao,CF,10.2849,22.7882,72.19,19,80,8.3,broken clouds
1377,Yang Talat,TH,16.3998,103.3679,84.99,99,35,10.25,scattered clouds
1378,La Rioja,ES,42.25,-2.5,45.0,87,90,5.75,overcast clouds
1379,Kadom,RU,54.5592,42.4675,12.96,94,48,9.19,scattered clouds
1380,Naliya,IN,23.2667,68.8333,76.78,70,0,10.71,clear sky
1381,Vigrestad,NO,58.5667,5.7,30.0,68,0,9.22,clear sky
1382,Wonthaggi,AU,-38.6044,145.5913,68.0,86,99,8.03,light rain
1383,Nanyamba,TZ,-10.6833,39.8333,70.97,98,100,2.98,overcast clouds
1384,Coahuayana,MX,18.7333,-103.6833,70.63,86,0,1.59,clear sky
1385,Soverato,IT,38.685,16.5499,51.8,76,95,10.36,overcast clouds
1386,Shache,CN,38.4167,77.2406,48.42,46,15,8.03,few clouds
1387,Ajdabiya,LY,30.7554,20.2263,58.77,49,0,6.2,clear sky
1388,Caruray,PH,10.3094,119.0128,82.35,72,77,11.1,broken clouds
1389,Sumkino,RU,58.1108,68.3244,6.21,95,96,8.05,overcast clouds
1390,Pskov,RU,57.8136,28.3496,19.4,86,75,11.18,light snow
1391,Berezovka,BY,53.7214,25.4993,23.92,95,36,11.48,scattered clouds
1392,Dong Hoi,VN,17.4833,106.6,74.14,86,76,5.48,broken clouds
1393,Stepnoye,RU,51.4,46.8667,30.99,73,100,5.01,overcast clouds
1394,Kindu,CD,-2.95,25.95,67.23,98,100,1.95,light rain
1395,Delta Del Tigre,UY,-34.7633,-56.3853,69.01,73,0,2.3,clear sky
1396,Cabedelo,BR,-6.9811,-34.8339,78.8,89,20,3.44,few clouds
1397,Guasdualito,VE,7.2424,-70.7324,77.68,83,100,5.26,overcast clouds
